Year,Month,Lond,Latd,School,Bet_cp,Skj_cp,Yft_cp,Sum_cp,Chla,SSHA,SST
2003 ,6 ,142.5 ,-0.5 ,2.5 ,0.0050 ,26.9700 ,2.5350 ,29.5100 ,0.1031 ,3.6105 ,30.3945 
2003 ,1 ,156.5 ,0.5 ,1.0 ,0.0000 ,26.9100 ,0.8700 ,27.7800 ,0.0874 ,-6.0198 ,28.7090 
2003 ,8 ,147.5 ,-1.5 ,2.0 ,0.1300 ,26.8300 ,1.0350 ,27.9950 ,0.0872 ,-1.4098 ,29.4552 
2003 ,3 ,144.5 ,0.5 ,1.0 ,0.0000 ,26.8000 ,1.8400 ,28.6400 ,0.1091 ,-8.4741 ,29.4525 
2003 ,10 ,153.5 ,0.5 ,3.0 ,1.4800 ,26.6700 ,11.8500 ,40.0000 ,0.0623 ,6.8228 ,30.0340 
2003 ,7 ,146.5 ,2.5 ,1.0 ,0.0000 ,26.6000 ,1.3600 ,27.9700 ,0.0614 ,4.1198 ,30.1039 
2003 ,9 ,144.5 ,1.5 ,4.0 ,0.3700 ,26.5700 ,2.0400 ,28.9900 ,0.0741 ,-5.4778 ,29.0297 
2003 ,9 ,169.5 ,0.5 ,4.0 ,0.8200 ,26.4600 ,4.4800 ,31.7500 ,0.1157 ,2.4609 ,30.0127 
2003 ,12 ,158.5 ,-5.5 ,2.7 ,0.6333 ,26.3967 ,5.6300 ,32.6600 ,0.0489 ,2.1714 ,30.0683 
2003 ,1 ,154.5 ,-0.5 ,1.0 ,0.0100 ,26.3700 ,6.5800 ,32.9700 ,0.0811 ,-5.6413 ,28.0105 
2003 ,1 ,157.5 ,-1.5 ,2.0 ,0.0650 ,26.0800 ,0.5050 ,26.6450 ,0.0751 ,-5.9686 ,29.0232 
2003 ,7 ,173.5 ,-1.5 ,4.0 ,0.6200 ,26.0000 ,3.3800 ,30.0000 ,0.1367 ,-0.2809 ,29.7317 
2003 ,1 ,162.5 ,0.5 ,2.7 ,0.2467 ,25.9967 ,2.0700 ,28.3233 ,0.0762 ,-2.8627 ,29.1917 
2003 ,9 ,154.5 ,-1.5 ,1.0 ,0.0200 ,25.9700 ,7.9100 ,33.8900 ,0.0656 ,-1.6591 ,29.6228 
2003 ,10 ,152.5 ,-0.5 ,2.7 ,0.4833 ,25.5400 ,3.4733 ,29.5000 ,0.0502 ,3.2015 ,30.2029 
2003 ,11 ,151.5 ,-6.5 ,3.5 ,0.8300 ,25.4050 ,5.7950 ,32.0400 ,0.2155 ,-0.9667 ,29.0378 
2003 ,3 ,157.5 ,-1.5 ,3.0 ,0.1700 ,25.3800 ,1.3700 ,26.9200 ,0.0693 ,0.5011 ,29.3592 
2003 ,4 ,141.5 ,0.5 ,1.0 ,0.0100 ,25.2000 ,6.1000 ,31.3100 ,0.0894 ,-6.0057 ,29.8565 
2003 ,4 ,156.5 ,-4.5 ,3.0 ,1.0200 ,25.1400 ,8.1300 ,34.2900 ,0.0624 ,7.0869 ,29.9788 
2003 ,3 ,159.5 ,-2.5 ,3.0 ,1.7100 ,25.0000 ,13.6700 ,40.3800 ,0.0612 ,1.5179 ,29.3506 
2003 ,2 ,143.5 ,-0.5 ,1.0 ,0.0100 ,24.9300 ,7.4200 ,32.3700 ,0.1560 ,-7.0641 ,28.8554 
2003 ,9 ,166.5 ,-1.5 ,2.7 ,0.2967 ,24.8600 ,7.9733 ,33.1300 ,0.0921 ,1.1550 ,30.0757 
2003 ,7 ,170.5 ,1.5 ,3.5 ,0.1700 ,24.6150 ,1.3650 ,26.1550 ,0.1274 ,-0.5837 ,29.8110 
2003 ,1 ,163.5 ,0.5 ,2.7 ,0.0000 ,24.5567 ,0.7533 ,25.3100 ,0.0913 ,0.1463 ,28.5863 
2003 ,11 ,156.5 ,-0.5 ,3.0 ,0.3600 ,24.3500 ,2.8900 ,27.6000 ,0.0503 ,12.1508 ,30.0506 
2003 ,6 ,141.5 ,2.5 ,3.3 ,0.1225 ,24.3200 ,1.7350 ,26.1775 ,0.0667 ,2.4462 ,30.4827 
2003 ,10 ,173.5 ,-2.5 ,3.5 ,0.2350 ,24.3100 ,1.6000 ,26.1450 ,0.1596 ,3.0133 ,29.8355 
2003 ,2 ,157.5 ,-0.5 ,2.7 ,0.0033 ,24.2267 ,0.8333 ,25.0633 ,0.0682 ,-2.9015 ,29.7233 
2003 ,12 ,151.5 ,3.5 ,2.7 ,0.0933 ,24.0500 ,0.7467 ,24.8933 ,0.0987 ,1.8828 ,29.5149 
2003 ,6 ,140.5 ,3.5 ,2.0 ,0.0000 ,23.9850 ,0.5900 ,24.5750 ,0.0682 ,5.6143 ,29.7998 
2003 ,1 ,153.5 ,-0.5 ,1.0 ,0.0100 ,23.9600 ,7.5700 ,31.5500 ,0.1031 ,-7.1233 ,28.4978 
2003 ,10 ,158.5 ,-0.5 ,3.0 ,1.0400 ,23.9400 ,8.2700 ,33.2400 ,0.0614 ,3.6475 ,30.6912 
2003 ,4 ,143.5 ,1.5 ,1.0 ,0.0100 ,23.8600 ,5.2300 ,29.1000 ,0.0595 ,2.7130 ,29.9124 
2003 ,3 ,157.5 ,-4.5 ,2.0 ,0.4850 ,23.8450 ,3.8750 ,28.2050 ,0.0853 ,4.9314 ,29.6354 
2003 ,1 ,155.5 ,-1.5 ,1.0 ,0.0000 ,23.8100 ,1.7000 ,25.5100 ,0.0932 ,-7.0964 ,28.3068 
2003 ,10 ,174.5 ,-2.5 ,2.0 ,0.6300 ,23.6250 ,12.4450 ,36.7000 ,0.1430 ,-1.9444 ,29.9542 
2003 ,6 ,142.5 ,3.5 ,2.0 ,0.1950 ,23.5150 ,2.9800 ,26.6900 ,0.0718 ,-0.9688 ,28.9893 
2003 ,1 ,165.5 ,-1.5 ,3.0 ,0.1500 ,23.4300 ,1.1800 ,24.7600 ,0.0621 ,-0.9135 ,29.2431 
2003 ,6 ,160.5 ,3.5 ,3.0 ,0.1900 ,23.3300 ,1.4800 ,25.0000 ,0.0492 ,-6.4000 ,29.7727 
2003 ,6 ,140.5 ,2.5 ,2.5 ,0.0000 ,23.2000 ,0.8650 ,24.0650 ,0.0604 ,4.8040 ,30.1724 
2003 ,4 ,138.5 ,2.5 ,1.0 ,0.0000 ,22.9600 ,1.7200 ,24.6800 ,0.0862 ,5.1682 ,29.7125 
2003 ,10 ,170.5 ,-2.5 ,4.0 ,0.9900 ,22.9400 ,5.4300 ,29.3600 ,0.1408 ,2.5247 ,30.1628 
2003 ,10 ,170.5 ,-0.5 ,4.0 ,0.7100 ,22.9400 ,3.8800 ,27.5200 ,0.1504 ,2.9419 ,29.8283 
2003 ,7 ,175.5 ,1.5 ,4.0 ,0.5400 ,22.8100 ,2.9700 ,26.3200 ,0.2051 ,-3.7967 ,29.4154 
2003 ,3 ,146.5 ,-0.5 ,2.0 ,0.0000 ,22.5500 ,0.7150 ,23.2650 ,0.1168 ,-4.7549 ,29.5008 
2003 ,12 ,152.5 ,-7.5 ,2.0 ,0.2000 ,22.0900 ,3.6250 ,25.9150 ,0.2004 ,7.6836 ,30.0568 
2003 ,10 ,151.5 ,-0.5 ,2.7 ,0.3667 ,22.0367 ,2.6400 ,25.0433 ,0.0461 ,10.1353 ,30.1401 
2003 ,1 ,158.5 ,-0.5 ,2.7 ,0.0033 ,22.0267 ,2.2833 ,24.3167 ,0.0842 ,-4.3057 ,29.1766 
2003 ,11 ,154.5 ,-6.5 ,2.5 ,1.7100 ,21.8950 ,11.2900 ,34.8850 ,0.1012 ,0.9624 ,29.8550 
2003 ,8 ,164.5 ,-3.5 ,2.5 ,0.0050 ,21.8800 ,1.5600 ,23.4400 ,0.0733 ,2.1402 ,30.1611 
2003 ,1 ,162.5 ,-2.5 ,2.7 ,0.4700 ,21.8267 ,3.7600 ,26.0567 ,0.0681 ,-2.2364 ,28.8798 
2003 ,6 ,141.5 ,1.5 ,2.0 ,0.1200 ,21.7700 ,9.8600 ,31.7500 ,0.0680 ,1.3015 ,30.5521 
2003 ,6 ,141.5 ,-1.5 ,1.0 ,0.0100 ,21.7600 ,5.0400 ,26.8100 ,0.1653 ,3.4535 ,29.7733 
2003 ,10 ,175.5 ,-2.5 ,3.0 ,0.3600 ,21.7500 ,2.8900 ,25.0000 ,0.1521 ,3.9429 ,29.7771 
2003 ,2 ,157.5 ,-2.5 ,3.5 ,0.4750 ,21.7100 ,2.7200 ,24.9100 ,0.0607 ,-2.0769 ,29.8415 
2003 ,10 ,163.5 ,-3.5 ,4.0 ,0.5600 ,21.6600 ,3.0500 ,25.2700 ,0.0726 ,5.4564 ,30.2648 
2003 ,11 ,157.5 ,-2.5 ,2.7 ,0.8333 ,21.6300 ,4.5767 ,27.0400 ,0.0547 ,8.8818 ,30.3915 
2003 ,2 ,150.5 ,1.5 ,3.0 ,0.8000 ,21.5800 ,6.3900 ,28.7800 ,0.1123 ,-8.6931 ,29.1624 
2003 ,1 ,163.5 ,-0.5 ,2.7 ,0.0000 ,21.5000 ,0.6467 ,22.1467 ,0.0815 ,-0.5013 ,29.0451 
2003 ,9 ,156.5 ,-4.5 ,3.5 ,0.2750 ,21.2750 ,1.5000 ,23.0500 ,0.0797 ,2.7242 ,29.2394 
2003 ,9 ,171.5 ,-1.5 ,4.0 ,0.5800 ,21.2500 ,3.1700 ,25.0000 ,0.1561 ,0.4700 ,29.7886 
2003 ,7 ,149.5 ,-0.5 ,2.0 ,0.0100 ,21.1750 ,5.9200 ,27.1100 ,0.0569 ,-0.0139 ,29.9042 
2003 ,10 ,155.5 ,-0.5 ,2.7 ,0.0933 ,21.1667 ,5.0800 ,26.3400 ,0.0643 ,6.0140 ,30.4417 
2003 ,7 ,154.5 ,-1.5 ,3.0 ,0.1800 ,21.1200 ,1.4400 ,22.7500 ,0.0685 ,0.1375 ,29.5960 
2003 ,11 ,178.5 ,3.5 ,3.0 ,1.5600 ,20.9900 ,12.4400 ,34.9900 ,0.0705 ,11.2711 ,29.9604 
2003 ,12 ,152.5 ,-6.5 ,2.0 ,0.0250 ,20.8350 ,11.5500 ,32.4100 ,0.2064 ,7.7843 ,30.4252 
2003 ,8 ,169.5 ,1.5 ,3.5 ,0.0600 ,20.8250 ,0.4950 ,21.3800 ,0.0721 ,5.9771 ,30.1472 
2003 ,10 ,152.5 ,-1.5 ,2.0 ,1.3300 ,20.7750 ,14.9650 ,37.0650 ,0.0579 ,-1.3455 ,30.3673 
2003 ,1 ,160.5 ,1.5 ,3.0 ,0.1200 ,20.7700 ,0.9700 ,21.8600 ,0.0770 ,-2.9152 ,28.9391 
2003 ,10 ,154.5 ,0.5 ,2.7 ,0.2633 ,20.7400 ,10.8433 ,31.8500 ,0.0534 ,5.5472 ,30.0809 
2003 ,12 ,172.5 ,-2.5 ,2.5 ,0.3750 ,20.2300 ,2.6500 ,23.2550 ,0.1237 ,6.4903 ,30.3771 
2003 ,8 ,155.5 ,-0.5 ,3.5 ,0.2150 ,20.1850 ,1.7350 ,22.1350 ,0.0624 ,4.5127 ,29.4706 
2003 ,6 ,139.5 ,3.5 ,2.0 ,0.0800 ,19.9550 ,1.6400 ,21.6800 ,0.0701 ,3.2592 ,27.6950 
2003 ,10 ,159.5 ,-2.5 ,4.0 ,1.2300 ,19.9500 ,6.7500 ,27.9300 ,0.0571 ,0.6500 ,30.4103 
2003 ,9 ,167.5 ,0.5 ,2.7 ,0.6867 ,19.9267 ,6.7200 ,27.3300 ,0.0935 ,-0.3444 ,30.2448 
2003 ,4 ,164.5 ,-4.5 ,3.0 ,1.1500 ,19.6700 ,9.1800 ,30.0000 ,0.0542 ,6.0423 ,29.4430 
2003 ,12 ,159.5 ,-0.5 ,3.0 ,0.5400 ,19.3200 ,4.2900 ,24.1500 ,0.0511 ,10.1959 ,30.3982 
2003 ,7 ,174.5 ,2.5 ,4.0 ,0.5900 ,19.2300 ,3.2500 ,23.0800 ,0.1184 ,-1.6971 ,29.7153 
2003 ,1 ,153.5 ,1.5 ,1.0 ,0.0200 ,18.7800 ,9.3700 ,28.1700 ,0.0901 ,-10.2489 ,28.8733 
2003 ,3 ,142.5 ,-0.5 ,2.0 ,0.1300 ,18.6800 ,1.0400 ,19.8450 ,0.1089 ,-6.0946 ,29.2414 
2003 ,10 ,159.5 ,-0.5 ,1.0 ,0.0300 ,18.6200 ,15.9300 ,34.5700 ,0.0639 ,4.2458 ,30.7082 
2003 ,10 ,155.5 ,0.5 ,3.5 ,0.4550 ,18.5950 ,3.6150 ,22.6600 ,0.0609 ,6.5310 ,29.9506 
2003 ,9 ,151.5 ,0.5 ,1.0 ,0.0400 ,18.5800 ,21.6300 ,40.2500 ,0.0721 ,3.5306 ,29.5073 
2003 ,2 ,168.5 ,-3.5 ,2.0 ,0.1650 ,18.5000 ,1.3350 ,20.0000 ,0.0868 ,4.6800 ,29.3377 
2003 ,7 ,144.5 ,2.5 ,2.0 ,0.0050 ,18.4550 ,3.4050 ,21.8700 ,0.0736 ,2.5787 ,30.0517 
2003 ,3 ,146.5 ,0.5 ,1.0 ,0.0100 ,18.3300 ,6.8600 ,25.2000 ,0.0881 ,-2.7000 ,29.4582 
2003 ,7 ,146.5 ,-0.5 ,2.7 ,0.0033 ,18.0833 ,2.3167 ,20.4033 ,0.0591 ,4.4087 ,29.9935 
2003 ,10 ,160.5 ,-2.5 ,4.0 ,3.3400 ,18.0500 ,18.3200 ,39.7100 ,0.0592 ,5.6917 ,30.5035 
2003 ,2 ,156.5 ,-4.5 ,2.0 ,0.1250 ,18.0450 ,1.0000 ,19.1750 ,0.0745 ,0.3055 ,29.1744 
2003 ,7 ,142.5 ,1.5 ,1.0 ,0.0100 ,17.9800 ,7.5300 ,25.5200 ,0.0714 ,1.2976 ,29.6940 
2003 ,4 ,139.5 ,4.5 ,2.0 ,0.0050 ,17.9650 ,3.7050 ,21.6750 ,0.0595 ,7.7496 ,29.8216 
2003 ,11 ,176.5 ,-3.5 ,4.0 ,1.8300 ,17.8600 ,10.0700 ,29.7600 ,0.1198 ,2.9403 ,30.5069 
2003 ,8 ,156.5 ,-1.5 ,2.5 ,0.0000 ,17.8250 ,0.8150 ,18.6400 ,0.0622 ,3.7525 ,29.5614 
2003 ,10 ,151.5 ,-1.5 ,3.0 ,0.7400 ,17.8200 ,5.9400 ,24.5000 ,0.0584 ,15.0588 ,30.1958 
2003 ,7 ,150.5 ,0.5 ,2.0 ,0.0050 ,17.8100 ,1.3300 ,19.1450 ,0.0535 ,2.3500 ,29.7706 
2003 ,1 ,159.5 ,0.5 ,2.0 ,0.7200 ,17.7550 ,11.0000 ,29.4750 ,0.0685 ,-3.1517 ,29.1336 
2003 ,10 ,155.5 ,-1.5 ,2.7 ,0.1367 ,17.7300 ,7.4733 ,25.3367 ,0.0887 ,6.8594 ,30.5226 
2003 ,10 ,159.5 ,-3.5 ,3.5 ,0.2850 ,17.7300 ,1.9300 ,19.9500 ,0.0689 ,2.0592 ,30.3002 
2003 ,6 ,146.5 ,1.5 ,3.0 ,0.1600 ,17.7000 ,1.3100 ,19.1700 ,0.0622 ,3.9109 ,30.2682 
2003 ,12 ,157.5 ,-6.5 ,2.5 ,0.3550 ,17.6750 ,3.9400 ,21.9700 ,0.0639 ,7.2371 ,30.2540 
2003 ,4 ,142.5 ,-0.5 ,2.0 ,0.0100 ,17.6600 ,5.5150 ,23.1850 ,0.0825 ,0.0885 ,29.6228 
2003 ,2 ,165.5 ,-1.5 ,3.0 ,0.5600 ,17.5000 ,4.4400 ,22.5000 ,0.0572 ,-2.9290 ,29.4796 
2003 ,12 ,173.5 ,-3.5 ,1.0 ,0.0200 ,17.3500 ,9.2000 ,26.5700 ,0.1074 ,4.7742 ,30.4526 
2003 ,10 ,154.5 ,-2.5 ,2.0 ,0.0050 ,17.2550 ,3.3300 ,20.5950 ,0.0810 ,8.0339 ,30.3260 
2003 ,12 ,155.5 ,0.5 ,3.0 ,0.1600 ,17.0900 ,1.2700 ,18.5200 ,0.0477 ,5.4549 ,29.9584 
2003 ,9 ,149.5 ,0.5 ,2.0 ,0.0000 ,17.0850 ,0.2150 ,17.2950 ,0.0753 ,2.2554 ,29.1448 
2003 ,7 ,153.5 ,-1.5 ,3.0 ,0.6300 ,17.0500 ,5.0500 ,22.7300 ,0.0680 ,0.5890 ,29.5088 
2003 ,11 ,154.5 ,-7.5 ,1.0 ,0.0100 ,17.0200 ,5.0300 ,22.0700 ,0.1399 ,-1.4791 ,29.3934 
2003 ,12 ,153.5 ,-7.5 ,2.0 ,0.0050 ,16.9600 ,3.0400 ,20.0000 ,0.2444 ,9.7800 ,29.5801 
2003 ,8 ,170.5 ,-3.5 ,4.0 ,0.8200 ,16.8900 ,4.5100 ,22.2200 ,0.1296 ,-0.3690 ,29.8198 
2003 ,3 ,150.5 ,0.5 ,2.0 ,0.0000 ,16.8300 ,0.2650 ,17.0950 ,0.0608 ,-0.5267 ,29.4045 
2003 ,12 ,151.5 ,-7.5 ,2.7 ,0.1533 ,16.7900 ,1.5867 ,18.5233 ,0.2104 ,-0.3581 ,30.2761 
2003 ,3 ,143.5 ,1.5 ,1.0 ,0.0100 ,16.7400 ,4.1800 ,20.9200 ,0.0835 ,-5.0457 ,29.2887 
2003 ,12 ,157.5 ,-4.5 ,3.5 ,1.5000 ,16.5300 ,9.9100 ,27.9300 ,0.0549 ,6.7414 ,30.6620 
2003 ,2 ,158.5 ,-0.5 ,1.0 ,0.0100 ,16.2900 ,5.0000 ,21.3000 ,0.0598 ,-3.5301 ,29.6945 
2003 ,2 ,163.5 ,-2.5 ,3.0 ,0.3600 ,16.2900 ,2.8900 ,19.5400 ,0.0546 ,0.4000 ,29.3574 
2003 ,9 ,152.5 ,0.5 ,1.0 ,0.0200 ,16.1500 ,9.8800 ,26.0500 ,0.0697 ,0.7078 ,29.8273 
2003 ,12 ,156.5 ,3.5 ,2.7 ,0.3667 ,16.0800 ,2.9333 ,19.3800 ,0.0718 ,6.0191 ,29.6580 
2003 ,6 ,144.5 ,4.5 ,2.0 ,0.0050 ,16.0800 ,1.9100 ,17.9950 ,0.0643 ,-0.9986 ,28.2254 
2003 ,4 ,142.5 ,1.5 ,1.0 ,0.0100 ,16.0700 ,3.0300 ,19.1000 ,0.0720 ,3.6479 ,29.9671 
2003 ,2 ,148.5 ,-1.5 ,1.0 ,0.0300 ,16.0600 ,16.7600 ,32.8500 ,0.3852 ,-5.8569 ,29.1634 
2003 ,7 ,148.5 ,-1.5 ,2.7 ,0.3233 ,16.0467 ,2.7833 ,19.1533 ,0.0797 ,1.3881 ,29.9351 
2003 ,12 ,153.5 ,3.5 ,2.7 ,0.7067 ,16.0067 ,4.3433 ,21.0567 ,0.0503 ,7.1080 ,29.2625 
2003 ,9 ,156.5 ,-1.5 ,3.0 ,2.9700 ,15.9900 ,23.6800 ,42.6300 ,0.0782 ,0.8615 ,29.8651 
2003 ,6 ,142.5 ,1.5 ,3.0 ,0.2767 ,15.9433 ,5.5500 ,21.7733 ,0.0586 ,3.8175 ,30.4069 
2003 ,7 ,151.5 ,-0.5 ,2.0 ,0.0850 ,15.8700 ,2.0500 ,18.0050 ,0.0548 ,-4.3146 ,29.8265 
2003 ,11 ,178.5 ,-0.5 ,2.0 ,0.3650 ,15.7700 ,2.9100 ,19.0450 ,0.1619 ,8.3894 ,29.6035 
2003 ,9 ,163.5 ,-1.5 ,2.0 ,2.3900 ,15.7000 ,19.0950 ,37.1900 ,0.0740 ,0.8692 ,30.3342 
2003 ,2 ,152.5 ,0.5 ,2.0 ,0.0050 ,15.5550 ,3.7750 ,19.3400 ,0.0923 ,-3.1813 ,29.3952 
2003 ,7 ,147.5 ,-1.5 ,2.5 ,0.2500 ,15.5250 ,5.9650 ,21.7400 ,0.0782 ,0.7463 ,30.0696 
2003 ,9 ,168.5 ,-1.5 ,3.5 ,0.8800 ,15.5150 ,6.3650 ,22.7600 ,0.1323 ,0.0000 ,30.0342 
2003 ,8 ,176.5 ,4.5 ,3.5 ,0.2650 ,15.5150 ,1.4600 ,17.2400 ,0.0377 ,-1.1223 ,29.7798 
2003 ,8 ,166.5 ,-3.5 ,4.0 ,0.3900 ,15.3600 ,2.1200 ,17.8600 ,0.0861 ,3.5320 ,30.0868 
2003 ,12 ,153.5 ,-6.5 ,2.0 ,0.1100 ,15.2850 ,8.7500 ,24.1500 ,0.2096 ,7.8417 ,30.7642 
2003 ,4 ,141.5 ,1.5 ,1.0 ,0.0100 ,15.2300 ,5.3200 ,20.5500 ,0.0748 ,4.5867 ,29.8235 
2003 ,8 ,170.5 ,2.5 ,3.0 ,0.1000 ,15.1000 ,0.7900 ,15.9900 ,0.0584 ,2.5200 ,30.1814 
2003 ,7 ,168.5 ,0.5 ,3.0 ,0.3000 ,15.0400 ,2.3600 ,17.7000 ,0.0914 ,2.3952 ,30.0645 
2003 ,7 ,169.5 ,1.5 ,4.0 ,0.4100 ,15.0400 ,2.2500 ,17.7000 ,0.1016 ,2.4433 ,29.8210 
2003 ,10 ,167.5 ,-3.5 ,3.0 ,0.8400 ,15.0200 ,6.6700 ,22.5200 ,0.0990 ,2.5839 ,30.5472 
2003 ,7 ,145.5 ,-0.5 ,2.0 ,0.2950 ,15.0150 ,3.8500 ,19.1600 ,0.0748 ,3.4932 ,30.1030 
2003 ,9 ,157.5 ,-3.5 ,1.0 ,0.0100 ,15.0100 ,3.6300 ,18.6500 ,0.0583 ,0.0000 ,29.7096 
2003 ,10 ,172.5 ,0.5 ,4.0 ,2.7000 ,15.0000 ,14.8000 ,32.5000 ,0.1670 ,5.3216 ,29.7148 
2003 ,11 ,147.5 ,-0.5 ,2.7 ,0.0100 ,15.0000 ,4.9900 ,20.0000 ,0.0817 ,5.9361 ,30.0158 
2003 ,10 ,175.5 ,-3.5 ,4.0 ,0.1300 ,15.0000 ,0.7100 ,15.8300 ,0.1461 ,1.0154 ,29.7982 
2003 ,10 ,149.5 ,-1.5 ,1.0 ,0.0100 ,14.9700 ,2.9900 ,17.9600 ,0.0605 ,10.9889 ,30.3229 
2003 ,12 ,155.5 ,3.5 ,2.7 ,0.2133 ,14.9033 ,1.6933 ,16.8100 ,0.0745 ,4.0773 ,29.5824 
2003 ,6 ,142.5 ,4.5 ,2.0 ,0.2050 ,14.6050 ,8.3200 ,23.1400 ,0.0759 ,-1.0080 ,28.8534 
2003 ,2 ,146.5 ,-1.5 ,1.0 ,0.0300 ,14.6000 ,14.5700 ,29.2000 ,0.3300 ,-10.4239 ,29.0807 
2003 ,6 ,175.5 ,2.5 ,4.0 ,0.4000 ,14.5900 ,2.1800 ,17.1700 ,0.1379 ,-3.9491 ,29.4389 
2003 ,8 ,159.5 ,0.5 ,2.0 ,0.4300 ,14.5700 ,6.4700 ,21.4700 ,0.0519 ,3.8550 ,29.9751 
2003 ,8 ,163.5 ,1.5 ,4.0 ,0.8500 ,14.5000 ,4.6500 ,20.0000 ,0.0479 ,6.2789 ,30.2672 
2003 ,2 ,151.5 ,0.5 ,1.0 ,0.0100 ,14.3900 ,7.1800 ,21.5800 ,0.0987 ,-6.5788 ,29.3396 
2003 ,8 ,154.5 ,-1.5 ,3.0 ,0.2700 ,14.3500 ,2.1300 ,16.7500 ,0.0745 ,0.5083 ,29.5146 
2003 ,10 ,174.5 ,-3.5 ,3.5 ,0.3700 ,14.3450 ,2.0400 ,16.7550 ,0.1435 ,-1.7708 ,30.0774 
2003 ,8 ,165.5 ,-0.5 ,4.0 ,0.5500 ,14.2900 ,3.0200 ,17.8600 ,0.0519 ,2.4351 ,30.3497 
2003 ,11 ,150.5 ,0.5 ,3.5 ,0.2700 ,14.2150 ,2.1500 ,16.6300 ,0.0906 ,6.0214 ,29.8920 
2003 ,8 ,157.5 ,1.5 ,2.0 ,0.0700 ,14.2100 ,0.5450 ,14.8200 ,0.0608 ,0.3813 ,29.9193 
2003 ,10 ,158.5 ,-2.5 ,4.0 ,0.2700 ,14.1800 ,1.5000 ,15.9600 ,0.0612 ,4.2453 ,30.2866 
2003 ,9 ,151.5 ,-0.5 ,3.0 ,0.3900 ,14.0800 ,3.1300 ,17.6100 ,0.0790 ,0.0000 ,28.9474 
2003 ,6 ,141.5 ,-0.5 ,2.0 ,0.0150 ,14.0700 ,6.6250 ,20.7100 ,0.1021 ,1.4322 ,29.9490 
2003 ,6 ,165.5 ,-5.5 ,3.0 ,0.1100 ,14.0000 ,0.8900 ,15.0000 ,0.0714 ,0.4177 ,29.4870 
2003 ,9 ,147.5 ,-0.5 ,3.0 ,1.2900 ,13.9200 ,10.3100 ,25.5200 ,0.0806 ,-0.0629 ,29.1395 
2003 ,11 ,155.5 ,-1.5 ,3.0 ,0.4100 ,13.9000 ,3.2900 ,17.6100 ,0.0728 ,9.2140 ,30.1100 
2003 ,12 ,173.5 ,-2.5 ,2.5 ,0.5450 ,13.7750 ,4.0050 ,18.3200 ,0.1366 ,4.5800 ,30.4471 
2003 ,2 ,140.5 ,1.5 ,1.0 ,0.0500 ,13.7500 ,24.9500 ,38.7500 ,0.1636 ,-10.3461 ,28.9662 
2003 ,8 ,151.5 ,1.5 ,2.0 ,0.2850 ,13.6750 ,2.2600 ,16.2200 ,0.0750 ,-1.1353 ,29.3817 
2003 ,7 ,147.5 ,0.5 ,3.0 ,0.0100 ,13.6633 ,5.7933 ,19.4700 ,0.0653 ,-3.1000 ,30.0133 
2003 ,10 ,168.5 ,-1.5 ,4.0 ,0.4600 ,13.5100 ,2.5400 ,16.5200 ,0.1477 ,-0.6706 ,30.2362 
2003 ,10 ,156.5 ,-1.5 ,2.7 ,0.0000 ,13.4600 ,0.4933 ,13.9533 ,0.0596 ,4.5308 ,30.4715 
2003 ,11 ,151.5 ,0.5 ,3.0 ,0.9000 ,13.4400 ,7.1700 ,21.5100 ,0.0600 ,7.7770 ,29.8963 
2003 ,2 ,153.5 ,-0.5 ,2.7 ,0.0033 ,13.4000 ,1.4100 ,14.8100 ,0.0766 ,-1.8379 ,29.6733 
2003 ,8 ,150.5 ,0.5 ,1.0 ,0.0100 ,13.3600 ,5.7100 ,19.0800 ,0.0722 ,-0.0867 ,29.4065 
2003 ,10 ,150.5 ,-1.5 ,2.0 ,0.0150 ,13.3350 ,6.6550 ,20.0000 ,0.0708 ,6.2524 ,30.4551 
2003 ,7 ,141.5 ,-0.5 ,2.7 ,0.0067 ,13.3133 ,3.0233 ,16.3433 ,0.0798 ,2.1320 ,29.8535 
2003 ,9 ,140.5 ,3.5 ,1.0 ,0.0400 ,13.2700 ,18.0600 ,31.3600 ,0.1346 ,-4.3421 ,28.8901 
2003 ,7 ,147.5 ,1.5 ,2.5 ,0.0100 ,13.1150 ,5.5150 ,18.6400 ,0.0509 ,1.3577 ,30.1258 
2003 ,9 ,153.5 ,0.5 ,2.0 ,0.0600 ,13.0750 ,4.3600 ,17.4950 ,0.0686 ,2.8774 ,29.7621 
2003 ,2 ,164.5 ,-2.5 ,3.0 ,0.2900 ,12.9900 ,2.3100 ,15.5800 ,0.0565 ,1.5342 ,29.2706 
2003 ,9 ,150.5 ,-0.5 ,3.0 ,0.2600 ,12.9100 ,2.0900 ,15.2600 ,0.0829 ,3.6458 ,29.2049 
2003 ,6 ,142.5 ,2.5 ,1.0 ,0.0200 ,12.9000 ,9.2600 ,22.1800 ,0.0699 ,1.4546 ,30.2479 
2003 ,8 ,167.5 ,-3.5 ,3.0 ,0.1600 ,12.8600 ,1.2700 ,14.2900 ,0.0839 ,1.6283 ,29.9992 
2003 ,7 ,143.5 ,1.5 ,1.0 ,0.0100 ,12.6900 ,7.0600 ,19.7600 ,0.0677 ,-0.2113 ,30.0064 
2003 ,12 ,155.5 ,2.5 ,2.7 ,0.1100 ,12.5667 ,0.8833 ,13.5600 ,0.0575 ,7.1000 ,30.0806 
