Year,Month,Lond,Latd,School,Bet_cp,Skj_cp,Yft_cp,Sum_cp,Chla,SSHA,SST
2003,3,146.5,-1.5,2.66666667,0.32,65.08,3.62333333,69.02333333,0.21405833,-11.14666667,29.29794118
2003,2,158.5,-4.5,2,0.035,66.775,0.28,67.09,0.08289167,1.8,29.41056338
2003,2,141.5,1.5,1,0.03,67.5,17.05,84.58,0.1419,-12.51428571,29.02861111
2003,3,139.5,5.5,1,0,67.5,0,67.5,0.131675,3.80945946,28.39270833
2003,8,171.5,-1.5,3,0.64,67.56,5.13,73.33,0.1471,6.71818182,29.94388889
2003,11,176.5,-1.5,3,0,68.45,0,68.45,0.14245833,6.82413793,30.16097744
2003,11,177.5,-0.5,4,3.39,68.75,18.63,90.77,0.18735833,6.93461538,29.73861111
2003,3,138.5,3.5,3,0,70,0,70,0.12125455,-3,28.66528926
2003,2,149.5,2.5,1,0,72.46,0,72.46,0.12870667,-4.34615385,28.25742574
2003,8,168.5,0.5,3,0,74.63,0,74.63,0.0767,5.38631579,30.11020833
2003,12,175.5,2.5,1,0,75.14,0,75.14,0.08020625,7.84533333,29.59611855
2003,11,154.5,1.5,4,0,75.27,0,75.27,0.06415,10.11981132,29.99590278
2003,1,169.5,-1.5,3,0.65,75.38,5.19,81.22,0.055875,0.86904762,28.52548387
2003,12,150.5,2.5,1,0,75.95,0,75.95,0.06579167,2.55,29.98844402
2003,2,153.5,3.5,2.5,0,77.815,0,77.815,0.09566364,-1.57709924,28.61697183
2003,12,155.5,-5.5,3,0,78.79,0,78.79,0.1181,1.04545455,30.31187342
2003,3,143.5,-0.5,4,0,79.25,0,79.25,0.11548667,-4.17033898,28.97934307
2003,4,145.5,-0.5,2,0,79.865,0.34,80.205,0.08844375,-0.99270833,29.79375
2003,2,155.5,5.5,2.5,0,80.9,0,80.9,0.09469375,4.82564103,28.09840278
2003,3,139.5,4.5,2,0.415,82.5,3.335,86.25,0.133275,1.81559633,28.73506944
2003,8,175.5,1.5,3.5,0,82.76,0,82.76,0.14398333,4.04705882,29.95729167
2003,4,143.5,0.5,2.66666667,0,83.14,0.10333333,83.24333333,0.06876875,2.44395604,30.02944444
2003,12,153.5,-5.5,1,0,83.33,0,83.33,0.12484167,8.0744186,30.1158042
2003,1,168.5,1.5,2,0,85.475,0,85.475,0.103075,2.42653061,28.09734375
2003,2,155.5,0.5,2,0.115,85.66,0.91,86.685,0.07390625,-1.63653846,29.26017544
2003,2,151.5,2.5,1,0,86.33,0,86.33,0.093,-4.09681529,28.75878788
2003,7,167.5,2.5,4,0.27,86.73,1.5,88.5,0.065075,1.65555556,30.03451389
2003,2,148.5,3.5,1,0,86.96,0,86.96,0.11935625,-2.82094595,28.17937984
2003,4,142.5,5.5,2.66666667,0,87.60333333,0,87.60333333,0.071625,13.39452055,29.44756944
2003,7,159.5,0.5,3,0.38,88.44,3.02,91.84,0.05941667,1.64057971,30.18888889
2003,10,149.5,-7.5,1,0,89,0,89,0.2299,2.20989011,28.61888889
2003,3,143.5,0.5,1,0,90.78,0,90.78,0.10574667,-3.75,29.4006993
2003,7,174.5,3.5,4,0,92.31,0,92.31,0.07916667,-3.33773585,29.63798611
2003,2,156.5,-3.5,2,0,93.985,0,93.985,0.06445,-1.27637795,29.72138889
2003,3,155.5,-2.5,3.5,0.615,95.385,4.77,100.77,0.07978333,1.16315789,29.52180556
2003,4,146.5,-0.5,2.66666667,0.36,97.24333333,4.84666667,102.45333333,0.086575,1.29811321,29.88138889
2003,2,142.5,-0.5,1,0,98.25,2.18,100.44,0.14116875,-14.68863636,28.66951389
2003,2,157.5,-3.5,3.5,0,98.685,0,98.685,0.0582625,0.88285714,29.6951049
2003,7,176.5,4.5,4,0,105.26,0,105.26,0.05545833,-6.91623932,29.17153846
2003,1,163.5,-3.5,2,0,118.075,0,118.075,0.06807333,-2.05769231,28.13852459
2003,6,174.5,1.5,4,0,130.67,0,130.67,0.1942,1.24329268,29.80044643
2003,1,166.5,2.5,2,0,134.075,0,134.075,0.09673333,0.87391304,28.77136364
2003,1,152.5,-0.5,1,0.03,142.54,17.51,160.09,0.12242143,-6.42079208,29.08554745
2003,8,176.5,3.5,3,0,144.83,0,144.83,0.0552125,0.15679012,30.06916667
2003,6,140.5,1.5,1,0,144.93,0,144.93,0.06008333,3.65314685,29.14938776
2003,8,165.5,5.5,3,0,150,0,150,0.02963333,-3.66111111,29.74819444
2003,8,175.5,2.5,3,0,172.41,0,172.41,0.0932375,2.8,30.11597222
2004,12,163.5,-6.5,1,0,0.32,0,0.32,0.07325625,0.8875,29.89381944
2004,7,157.5,4.5,1,0,0.64,0,0.64,0.05983333,-4.84807692,29.20076389
2004,9,156.5,2.5,1,0.28,0.66,8.67,9.61,0.0603,-1.55,29.27493056
2004,1,172.5,-1.5,4,1.14,0.67,3.2,5,0.08310833,6.74137931,29.67423358
2004,6,160.5,-1.5,3,0,0.82,0,0.82,0.10179167,6.90243902,29.77645833
2004,12,156.5,5.5,1,0,0.83,0,0.83,0.055775,-1.76039604,28.98541667
2004,6,154.5,2.5,1,0,0.85,0,0.85,0.08317333,0.07741935,28.88826087
2004,7,172.5,-0.5,4,0.07,1,0.18,1.25,0.06959375,8.5952381,29.75916667
2004,3,148.5,2.5,1,0,1.17,0,1.17,0.063625,6.88842975,29.79545455
2004,4,165.5,1.5,3,0,1.18,0,1.18,0.1196875,7.09393939,29.17885714
2004,9,159.5,4.5,1,0.25,1.32,7.65,9.21,0.06487778,-0.95230769,29.40645833
2004,8,160.5,-3.5,1,0.35,1.39,10.76,12.5,0.0902375,-8.20208333,29.77979167
2004,9,161.5,-0.5,4,0.24,1.4,0.69,2.34,0.0524125,4.1,29.64895833
2004,11,157.5,6.5,1,0,1.43,0,1.43,0.03450625,1.12205882,29.70770833
2004,12,159.5,-6.5,1,0,1.56,0,1.56,0.12638333,-0.33285714,29.53640845
2004,8,150.5,2.5,1,0,1.59,0,1.59,0.08855,-9.98170732,29.49173611
2004,12,163.5,-7.5,1,0,1.6,0,1.6,0.11189167,-1.99166667,30.08267606
2004,4,164.5,-4.5,3,2.21,1.63,8.4,12.24,0.08106667,7.79130435,29.4879021
2004,8,160.5,3.5,3,2.14,1.71,8.1,11.95,0.07616875,-2.80508475,29.509375
2004,6,153.5,2.5,3,0,1.71,0,1.71,0.08759167,-1.67755102,29.64269231
2004,6,153.5,3.5,1,0,1.71,0,1.71,0.10000833,-5.07115385,29.37728972
2004,6,154.5,0.5,1,0,1.71,0,1.71,0.073425,2.17924528,29.44082645
2004,1,171.5,3.5,1,0,1.76,0,1.76,0.1182,7.15675676,29.41527778
2004,12,170.5,-0.5,3,0,1.8,0,1.8,0.050875,13.869,30.34590278
2004,6,163.5,-8.5,3,0.57,1.82,2.16,4.55,0.09356875,1.39772727,28.60638889
2004,5,150.5,0.5,1,0,1.85,0,1.85,0.075425,-3.955,29.84847222
2004,7,178.5,-3.5,1,0,1.87,0,1.87,0.09451875,3.5375,30.06270833
2004,10,154.5,2.5,1,0,1.89,0,1.89,0.07786875,3.71034483,29.74652778
2004,6,157.5,0.5,2,0.595,1.9,2.255,4.75,0.06672667,7.22,29.24284722
2004,7,155.5,4.5,3,0,1.92,0,1.92,0.06911667,-1.80650407,29.01423611
2004,12,166.5,-4.5,3,0,1.95,0,1.95,0.03645,6.02430556,30.44222222
2004,6,158.5,5.5,3,0,2,0,2,0.06246,2.13076923,29.28
2004,6,150.5,-0.5,2,0,2.085,0,2.085,0.084075,1.52592593,29.5558209
2004,6,166.5,-5.5,4,1.14,2.17,3.21,6.52,0.06516875,2.07674419,29.74854167
2004,11,154.5,0.5,3,0,2.2,0,2.2,0.06299375,4.79904762,29.69305556
2004,6,165.5,3.5,3,0.33,2.34,1.24,3.91,0.06399167,3.74642857,29.30736111
2004,4,150.5,-0.5,3,0,2.34,0,2.34,0.12608333,4.28515625,29.83493056
2004,2,163.5,-9.5,1,1.13,2.39,34.67,38.19,0.12242857,1.62325581,29.946875
2004,1,168.5,1.5,4,1.31,2.5,3.69,7.5,0.07812222,3.68991597,29.03519231
2004,6,173.5,-2.5,3,0,2.5,0,2.5,0.1165875,4.209375,29.39555556
2004,7,149.5,2.5,1,0,2.5,0,2.5,0.08324375,-6.53584906,29.17048611
2004,6,152.5,1.5,3,0,2.56,0,2.56,0.08865,1.43333333,29.40129032
2004,9,160.5,2.5,2,0.21,2.645,3.495,6.345,0.0696625,2.38350515,29.69055556
2004,5,144.5,0.5,1,0,2.67,0,2.67,0.0834,1.16904762,29.07086957
2004,6,160.5,-0.5,3,0,2.72,0,2.72,0.07805333,5.95,29.61597222
2004,6,161.5,-0.5,3,0,2.72,0,2.72,0.08785,8.87368421,29.81493056
2004,6,162.5,-4.5,4,0,2.72,0,2.72,0.09406667,5.50465116,29.98069444
2004,1,152.5,-13.5,3,1.14,2.73,4.32,8.2,0.07291667,6.95648148,29.52347222
2004,1,154.5,-13.5,3,0,2.73,0,2.73,0.063025,0.98562874,29.35993056
2004,10,167.5,4.5,3,0.57,2.75,2.17,5.49,0.05315,8.16218487,29.51659722
2004,10,168.5,2.5,3,0,2.75,0,2.75,0.050725,12.38115942,29.88895833
2004,10,168.5,3.5,3,0,2.75,0,2.75,0.05034167,11.21142857,29.75097222
2004,6,142.5,0.5,2,0,2.76,0,2.76,0.12375625,4.7744186,29.42666667
2004,10,164.5,1.5,3,0,2.76,0,2.76,0.05581667,16.32686567,30.19412587
2004,6,170.5,-9.5,3,3.48,2.78,13.19,19.44,0.09705333,1.31111111,28.81729167
2004,6,152.5,-0.5,3,0,2.78,0,2.78,0.09078,5.15,29.45894737
2004,4,170.5,-6.5,3,0,2.81,0,2.81,0.07506875,15.55,28.7555814
2004,6,159.5,0.5,2,0.2,2.85,0.75,3.8,0.08529167,7.35555556,29.44333333
2004,5,154.5,-2.5,3,0,2.93,0,2.93,0.09125625,6.57272727,29.629375
2004,9,157.5,2.5,2,0.33,2.965,4.605,7.9,0.06635385,-5.3858156,29.27270833
2004,6,167.5,1.5,3,0.65,3.13,2.47,6.25,0.07835,5.04255319,29.97
2004,6,167.5,0.5,3,0.33,3.13,1.24,4.69,0.0933625,5.04727273,29.86604167
2004,10,163.5,-4.5,4,0,3.14,0,3.14,0.04470833,7.28305085,30.31231343
2004,9,161.5,3.5,2,0.05,3.165,1.535,4.75,0.0636,3.64782609,29.56243056
2004,6,173.5,3.5,3,1.66,3.18,6.3,11.15,0.0870625,-4.26052632,29.56822222
2004,6,170.5,0.5,3,0.66,3.18,2.52,6.37,0.0938875,9.27619048,29.77194444
2004,3,156.5,1.5,4,0,3.24,0,3.24,0.07326667,8.55,28.95805556
2004,10,170.5,3.5,3,0,3.24,0,3.24,0.0541625,12.73793103,29.94715278
2004,6,164.5,4.5,3,0.68,3.25,2.57,6.49,0.06026667,0.21363636,29.22161972
2004,10,171.5,4.5,3.5,0,3.25,0,3.25,0.05052222,26.52857143,29.77388889
2004,11,170.5,2.5,4,0,3.29,0,3.29,0.0474625,16.05740741,30.03263889
2004,12,162.5,-1.5,3,0.69,3.31,2.62,6.62,0.04823333,9.475,30.41118056
2004,3,164.5,1.5,4,1.75,3.33,4.92,10,0.1435875,6.31666667,28.72557522
2004,4,172.5,-2.5,1,0,3.33,0,3.33,0.15006875,4.4245614,28.89993007
2004,7,146.5,-0.5,1,0,3.33,0,3.33,0.17849231,-4.02631579,29.88166667
2004,7,154.5,-1.5,3,0,3.33,0,3.33,0.11985833,1.94074074,29.524375
2004,8,166.5,1.5,1,0,3.33,0,3.33,0.05571667,4.37234043,29.90020833
2004,6,152.5,0.5,1,0,3.41,0,3.41,0.077475,2.46923077,29.44055556
2004,9,155.5,-2.5,2,0,3.46,0,3.46,0.083375,-2.0962963,29.14326389
2004,4,166.5,-3.5,3,0,3.47,0,3.47,0.1410875,8.74857143,29.09048951
2004,7,166.5,-4.5,3,0,3.55,0,3.55,0.0677,-3.34214876,29.67909722
2004,2,160.5,-6.5,4,0,3.57,0,3.57,0.0834,5.78656716,29.20802469
2004,4,155.5,2.5,3,0,3.57,0,3.57,0.0545375,5.15897436,29.78659574
2004,1,152.5,0.5,3,1.51,3.61,5.71,10.83,0.05756875,1.49417476,29.52840278
2004,1,153.5,4.5,1,0,3.62,0,3.62,0.08301111,6.34382022,29.20527778
2004,1,154.5,3.5,3,0,3.62,0,3.62,0.07081875,2.48409091,29.41640288
2004,11,158.5,0.5,3,0,3.62,0,3.62,0.0513,6.06363636,29.91321429
2004,1,164.5,-8.5,3,0.78,3.73,2.95,7.46,0.10009375,-0.00117647,29.17113636
2004,6,158.5,2.5,3,0,3.8,0,3.8,0.0504375,8.35,29.4725
2004,6,159.5,3.5,3,0,3.8,0,3.8,0.04738182,-2.9125,29.64090278
2004,6,162.5,-5.5,4,0.43,3.82,1.21,5.45,0.07951667,1.10512821,29.78736111
2004,9,162.5,3.5,2,0.12,3.835,0.455,4.41,0.0555,1.93777778,29.680625
2004,7,158.5,2.5,1,0,3.85,0,3.85,0.0654125,-3.08285714,29.23034722
2004,7,166.5,-0.5,2,0.01,3.925,0.245,4.18,0.07053125,5.14921875,29.66013889
2004,6,147.5,-1.5,4,0.52,4,1.48,6,0.12605556,1.0147541,29.61905512
2004,6,148.5,-0.5,1,0,4,0,4,0.10540625,5.13333333,29.74169492
2004,6,156.5,7.5,3,0,4,0,4,0.044025,9.39672131,28.946
2004,7,174.5,3.5,3,0,4,0,4,0.05789167,1.24206897,29.63388889
2004,7,181.5,7.5,4,0,4,0,4,0,-2.02385321,28.87430556
2004,7,182.5,5.5,4,0,4,0,4,0,-0.78529412,29.39465278
2004,1,177.5,-2.5,4,7.79,4.05,21.94,33.78,0.12746667,8.39846154,29.60021127
2004,2,150.5,-0.5,3,0,4.07,0,4.07,0.0834,3.35769231,30.07762295
2004,7,159.5,4.5,3,0,4.198,0,4.198,0.05343333,-3.8,29.46409722
2004,7,152.5,1.5,1,0.8,4.24,24.62,29.66,0.07628333,2.38405797,29.23104167
2004,8,153.5,0.5,1,0.6,4.25,18.51,23.35,0.13958333,-5.34246575,29.27743056
2004,6,163.5,0.5,1,0,4.33,0,4.33,0.07326,9.42325581,29.91465278
2004,6,167.5,-5.5,4,0,4.35,0,4.35,0.0631,5.175,29.59216783
2004,6,168.5,-7.5,3,0,4.35,0,4.35,0.069,5.46315789,29.368125
2004,4,171.5,1.5,3,0.93,4.44,3.52,8.89,0.22628889,8.15106383,28.71961538
2004,4,172.5,2.5,1,0,4.44,0,4.44,0.17390769,7.30135135,28.5076259
2004,4,157.5,3.5,2,0.085,4.465,2.595,7.145,0.07296667,1.71666667,29.63699301
2004,6,159.5,-0.5,2,0,4.51,0,4.51,0.08465,4.44509804,29.43180556
2004,9,152.5,1.5,1,0.22,4.59,6.66,11.47,0.08781667,4.34210526,29.23541667
2004,3,163.5,-4.5,4,0.52,4.61,1.46,6.58,0.06078333,15.31549296,29.44905797
2004,10,162.5,1.5,3,0,4.61,0,4.61,0.05728889,12.33508772,30.08701389
2004,1,154.5,-0.5,2,0,4.635,0,4.635,0.0668125,5.30123457,29.33914286
2004,12,160.5,-2.5,3,0.69,4.65,2.63,7.96,0.0382,3.16734694,30.60451389
2004,9,161.5,-4.5,3,0,4.67,0,4.67,0.05834167,-3.03529412,29.94013889
2004,6,168.5,1.5,3,0,4.69,0,4.69,0.09962222,8.19722222,29.66545455
2004,11,176.5,4.5,3,0,4.78,0,4.78,0.07860909,12.92580645,30.051875
2004,11,179.5,4.5,3,0,4.78,0,4.78,0.04498333,13.366,29.96520833
2004,9,157.5,-3.5,1,0,4.93,0,4.93,0.08431875,-0.408,29.14236111
2004,12,153.5,1.5,3,0.86,4.96,3.27,9.09,0.06611111,3.278,30.068125
2004,1,166.5,4.5,3,0.52,5,1.98,7.5,0.07515833,7.82025316,29.06323944
2004,7,137.5,7.5,3,0,5,0,5,0.07700833,-8.69189189,28.38865546
2004,7,147.5,2.5,3,0,5,0,5,0.09768333,-3.29354839,29.35645833
2004,7,165.5,-5.5,3,0,5,0,5,0.07774167,-2.54174757,29.74229167
2004,7,180.5,-3.5,1,0,5,0,5,0,1.41885246,29.92125
2004,8,164.5,6.5,3,0,5,0,5,0.03239286,-6.8375,29.43537879
2004,8,173.5,3.5,3,0,5,0,5,0.066875,1.79487179,29.87776978
2004,8,174.5,3.5,3,0,5,0,5,0.058225,1.71949153,29.78784722
2004,10,179.5,6.5,3,0,5,0,5,0.0421625,14.73333333,29.73962687
2004,12,162.5,0.5,1,0,5,0,5,0.06768182,10.38389831,29.95152778
2004,12,178.5,-0.5,1,0,5,0,5,0.15310625,11.50122699,30.05097222
2004,2,158.5,-6.5,1,0.26,5.03,8.11,13.4,0.13518125,1.41445783,29.669
2004,5,174.5,4.5,3,0.53,5.13,2.03,7.69,0.1298,-1.28266667,28.95145833
2004,3,161.5,-7.5,4,0,5.24,0,5.24,0.09778,19.61142857,29.27594406
2004,3,164.5,-8.5,3,0,5.24,0,5.24,0.13199167,17.59052632,29.47777778
2004,3,164.5,-7.5,3,0,5.24,0,5.24,0.09477273,21.21764706,29.82194444
2004,5,149.5,-0.5,3,0,5.26,0,5.26,0.08825625,3.25436893,29.58368056
2004,7,178.5,-0.5,3,0,5.26,0,5.26,0.09886875,11.41721311,30.09319444
2004,9,160.5,3.5,2,0.605,5.285,6.795,12.685,0.06305,3.75166667,29.47256944
2004,5,168.5,1.5,3,0.92,5.29,3.49,9.7,0.08662222,3.31290323,29.718125
2004,8,152.5,1.5,1,0.25,5.3,7.7,13.26,0.09126667,-1.8745098,29.33520833
2004,5,176.5,3.5,3,1.12,5.38,4.25,10.75,0.14003125,-1.32021277,29.03395833
2004,10,176.5,2.5,3,0,5.38,0,5.38,0.04356875,14.41875,30.37541667
2004,10,177.5,3.5,1,0,5.38,0,5.38,0.04145833,14.88043478,30.46694444
2004,8,163.5,0.5,3,0,5.48,0,5.48,0.07110625,2.04508197,29.81714286
2004,10,163.5,1.5,1,0,5.52,0,5.52,0.0587,8.77368421,30.01083333
2004,9,155.5,1.5,2,0.405,5.525,11.7,17.635,0.06848333,1.17714286,29.17756944
2004,5,152.5,1.5,4,0,5.54,0,5.54,0.05879167,-0.87936508,30.05868056
2004,6,154.5,-0.5,1,0,5.56,0,5.56,0.08861875,2.10888889,29.44918367
2004,6,171.5,-7.5,3.5,0,5.56,0,5.56,0.06991111,8.60588235,29.30697842
2004,7,170.5,1.5,3,0.71,5.6,2.69,9,0.06773333,10.1260274,29.76013889
2004,10,155.5,-2.5,2,0.155,5.63,4.77,10.55,0.068825,12.19047619,29.85423611
2004,11,155.5,-1.5,3,0,5.66,0,5.66,0.06402727,6.14201681,29.35490385
2004,8,156.5,0.5,2,0,5.67,0,5.67,0.08556667,-2.70854701,29.56631944
2004,2,151.5,1.5,3,0,5.75,0,5.75,0.05814167,1.20490196,28.97008547
2004,2,153.5,1.5,1,0,5.75,0,5.75,0.07132222,1.06666667,29.54352518
2004,7,161.5,2.5,2,0.32,5.785,9.86,15.965,0.0713375,-0.61111111,29.39638889
2004,8,146.5,0.5,4,0.38,5.83,1.08,7.29,0.09705,0.56463415,29.44986111
2004,12,167.5,-1.5,4,0,5.84,0,5.84,0.0473,9.5011976,30.51041667
2004,7,140.5,1.5,1,1.14,5.85,35.16,42.15,0.15630833,0.69448819,29.57243056
2004,4,166.5,-7.5,4,0,5.85,0,5.85,0.09933636,10.52262774,28.93580952
2004,9,169.5,0.5,3,0,5.85,0,5.85,0.059275,4.96478873,29.91159722
2004,9,159.5,0.5,2.5,0,5.905,0,5.905,0.07160833,0.97294118,29.39395833
2004,9,156.5,1.5,2,0.245,5.92,3.895,10.065,0.06523333,1.45555556,29.34354167
2004,4,160.5,-6.5,1,0,5.95,0,5.95,0.13958125,8.22975207,29.94055556
2004,1,180.5,-2.5,3.5,1.215,6,4.035,11.25,0,9.2025641,29.36055556
2004,6,162.5,-1.5,3,0.97,6,3.67,10.64,0.08186667,8.86315789,30.05305556
2004,7,174.5,2.5,3,0.83,6,3.17,10,0.06765833,4.36524064,29.65409722
2004,6,140.5,2.5,3,0,6,0,6,0.15394,7.98,29.2638843
2004,6,149.5,-0.5,1,0,6,0,6,0.12088571,0,29.71062016
2004,8,187.5,6.5,3,0,6,0,6,0,-0.64326241,29.24465278
2004,10,164.5,-5.5,3,0,6,0,6,0.05796667,10.72352941,29.80868056
2004,10,170.5,-0.5,3.5,0,6,0,6,0.06764375,11.93611111,30.76298611
2004,1,157.5,0.5,4,0,6.02,0,6.02,0.0558375,4.8887931,29.58506944
2004,6,166.5,-7.5,3,0.54,6.09,2.06,8.7,0.05997273,6.93461538,29.25794326
2004,7,177.5,3.5,4,0.4,6.15,1.14,7.69,0.04949167,-2.56046512,29.785625
2004,7,169.5,0.5,3,0.65,6.25,2.47,9.38,0.0705875,10.89494949,29.61444444
2004,5,165.5,-7.5,4,0,6.25,0,6.25,0.07657778,10.04864865,29.46243056
2004,11,163.5,0.5,3,0,6.25,0,6.25,0.04243125,10.71232877,30.271875
2004,12,144.5,0.5,3,0,6.25,0,6.25,0.140175,-0.32333333,29.65229167
2004,10,159.5,1.5,2,0.265,6.285,3.975,10.535,0.06097778,10.77075472,30.09479167
2004,10,160.5,-3.5,3,0,6.29,0,6.29,0.0485125,13.93333333,30.23643357
2004,10,161.5,-0.5,3,0,6.29,0,6.29,0.05624375,11.76976744,30.40993056
2004,9,162.5,2.5,3,0,6.33,0,6.33,0.05573333,4.39021739,29.75569444
2004,8,154.5,2.5,3,0,6.37,0,6.37,0.10154375,0.6,29.22736111
2004,6,160.5,4.5,1,0,6.49,0,6.49,0.05980833,-0.9902439,29.47944444
2004,6,163.5,3.5,3,0,6.49,0,6.49,0.0654,3.54428571,29.20985915
2004,12,168.5,-1.5,3,0,6.49,0,6.49,0.04886667,9.43541667,30.44006944
2004,6,169.5,-9.5,3,0,6.52,0,6.52,0.08962,6.08780488,28.82736111
2004,5,146.5,-1.5,2.5,0.205,6.56,6.37,13.14,0.12108333,5.50652174,29.90713235
2004,9,157.5,-0.5,1,0,6.58,0,6.58,0.0716625,1.08387097,29.33236111
2004,11,170.5,0.5,3,0,6.58,0,6.58,0.04571333,8.7825,30.23256944
2004,11,174.5,4.5,3,0,6.58,0,6.58,0.04431111,12.52033898,29.63048611
2004,5,161.5,3.5,3,1.38,6.62,5.24,13.25,0.0569,3.05964912,29.23701389
2004,12,161.5,-2.5,3,0,6.62,0,6.62,0.041825,5.14652406,30.41625
2004,7,138.5,2.5,2,0.47,6.665,14.53,21.665,0.115,0.90675676,29.24111111
2004,1,159.5,-2.5,1,0,6.67,0,6.67,0.080475,1.33333333,29.35381944
2004,7,146.5,-1.5,3,0,6.67,0,6.67,0.12518,-19.18333333,29.88956835
2004,6,147.5,-0.5,2.5,0.26,6.75,0.74,7.75,0.1095,1.0244898,29.79876812
2004,12,165.5,-3.5,3,0,6.81,0,6.81,0.03775833,5.425,30.32659722
2004,10,148.5,0.5,3,0,6.82,0,6.82,0.0836375,4.06470588,29.80861111
2004,8,164.5,3.5,3,0,6.83,0,6.83,0.0803125,-1.73333333,29.64763889
2004,8,160.5,4.5,3,0,6.85,0,6.85,0.06988333,-4.14588235,29.56368056
2004,8,163.5,2.5,3,0,6.85,0,6.85,0.07325625,-0.45255474,29.78833333
2004,5,162.5,-3.5,3,0,6.9,0,6.9,0.09190833,3.68686869,29.65513889
2004,9,159.5,2.5,2,0.22,6.915,1.26,8.4,0.06978333,0.23880597,29.67597222
2004,6,155.5,-0.5,4,0,6.94,0,6.94,0.08322143,4.08085106,29.06782609
2004,6,158.5,-2.5,3,0,6.94,0,6.94,0.10819375,2.638,29.7240625
2004,6,159.5,-1.5,3,0,6.94,0,6.94,0.10262222,2.23823529,29.38748148
2004,11,165.5,-4.5,3,0,6.94,0,6.94,0.04044444,10.44295775,30.15270833
2004,11,166.5,-2.5,4,0,6.94,0,6.94,0.0459625,8.22405063,30.52902778
2004,11,169.5,-1.5,3,0,6.94,0,6.94,0.050175,8.12952381,30.76423611
2004,12,156.5,-4.5,3,0,6.94,0,6.94,0.07186667,2.32553191,30.04216783
2004,12,156.5,-3.5,3,0,6.94,0,6.94,0.07376364,3.84946237,30.17625
2004,7,161.5,3.5,2,0.385,6.945,2.215,9.55,0.0600125,-1.9828125,29.28805556
2004,6,156.5,-0.5,2.5,0,6.945,0,6.945,0.07292727,0,29.156875
2004,6,161.5,5.5,3,0,6.99,0,6.99,0.0430125,-0.37662338,29.270625
2004,9,163.5,-2.5,2,0,7.01,0,7.01,0.053925,3.83548387,30.07548611
2004,4,153.5,-1.5,3,0,7.03,0,7.03,0.14292222,-0.2,29.68166667
2004,10,155.5,-1.5,3,0,7.04,0,7.04,0.06065,9.05764706,29.73534722
2004,8,157.5,3.5,1,0,7.08,0,7.08,0.08205625,-5.41578947,29.30173611
2004,7,169.5,-0.5,3,1.48,7.09,5.61,14.18,0.07085,12.80086207,29.60902778
2004,7,165.5,-4.5,3,0.74,7.09,2.81,10.64,0.06915556,-2.88739496,29.67736111
2004,7,167.5,-0.5,1,0,7.09,0,7.09,0.0697875,10.63,29.65880282
2004,8,157.5,2.5,2,0,7.09,0,7.09,0.08001875,-2.21158537,29.38118056
2004,11,163.5,-3.5,3,0,7.09,0,7.09,0.03851875,6.2974359,30.11242424
2004,4,160.5,-7.5,3.5,0.47,7.14,1.32,8.925,0.151275,10.04910714,29.75880282
2004,2,161.5,-5.5,3,0,7.14,0,7.14,0.0672375,1.34074074,30.30408451
2004,4,157.5,1.5,3,0,7.14,0,7.14,0.0617,3.81282051,29.94398496
2004,4,159.5,3.5,3,0,7.14,0,7.14,0.07537,2.00769231,29.60694444
2004,6,141.5,1.5,3,0,7.2,0,7.2,0.13028889,-3.1,29.43481752
2004,12,165.5,-0.5,3,0,7.2,0,7.2,0.04655,7.04835165,30.16041667
2004,1,152.5,1.5,3,0,7.25,0,7.25,0.05323333,1.58518519,29.51978873
2004,11,157.5,3.5,3,0,7.25,0,7.25,0.0438125,6.61909091,29.90180556
2004,7,158.5,-1.5,1,0,7.28,0,7.28,0.11788333,1.63098592,29.519375
2004,5,151.5,-0.5,1,0,7.32,0,7.32,0.07650625,4.10967742,29.74965278
2004,7,160.5,-1.5,2,0.415,7.385,1.575,9.375,0.09341667,2.24807692,29.76090278
2004,9,154.5,-0.5,2,1.14,7.425,23.94,32.505,0.08933125,-0.15789474,29.25770833
2004,9,148.5,1.5,1,0.16,7.5,4.84,12.5,0.0783,-7.3,29.46125
2004,4,159.5,-6.5,4,0.66,7.5,1.84,10,0.15013333,9.81818182,29.78618056
2004,8,160.5,5.5,3,0,7.5,0,7.5,0.05383333,-6.84861111,29.63555556
2004,8,184.5,4.5,3,0,7.5,0,7.5,0,4.53917526,29.76701389
2004,9,147.5,1.5,3,0,7.5,0,7.5,0.05403333,1.86538462,29.48194444
2004,9,162.5,5.5,3,0,7.5,0,7.5,0.04039167,-2.059375,29.80524476
2004,12,161.5,0.5,3,0,7.5,0,7.5,0.05867857,10.31639344,29.488125
2004,11,159.5,-3.5,1,0,7.58,0,7.58,0.04351818,7.21089109,29.69909091
2004,6,157.5,2.5,3,0,7.6,0,7.6,0.06647333,3.05555556,29.28678322
2004,6,169.5,-6.5,3,0.23,7.61,0.86,8.7,0.0670125,5.18888889,29.31514925
2004,11,167.5,-5.5,2.5,0,7.665,0,7.665,0.026575,9.3627907,30.18381944
2004,7,175.5,2.5,3,1.6,7.69,6.09,15.38,0.0651625,6.03584906,29.57208333
2004,5,171.5,2.5,3,0,7.69,0,7.69,0.102625,2.3478022,29.20809859
2004,7,158.5,0.5,3,0,7.69,0,7.69,0.07545625,5.05,29.66993056
2004,7,175.5,3.5,3,0,7.69,0,7.69,0.055325,2.7,29.533125
